,REGION,YEAR,WEEK,ili_ratio
7829,Oregon,2013,32,0.002870813397101715
7882,Oregon,2013,33,0.0
7935,Oregon,2013,34,0.0
7988,Oregon,2013,35,0.0
8041,Oregon,2013,36,0.0014306151645002772
8094,Oregon,2013,37,0.0014245014244811324
8147,Oregon,2013,38,0.004437869822419558
8200,Oregon,2013,39,0.00436137071648373
8253,Oregon,2013,40,0.0009044317154027603
8307,Oregon,2013,41,0.0015166835187019295
8361,Oregon,2013,42,0.004435682602256196
8415,Oregon,2013,43,0.0032126793745915344
8469,Oregon,2013,44,0.004595588235283558
8523,Oregon,2013,45,0.003076134324524286
8577,Oregon,2013,46,0.00484913793102142
8631,Oregon,2013,47,0.004966887417204838
8685,Oregon,2013,48,0.00324675324674007
8739,Oregon,2013,49,0.007467144563896454
8793,Oregon,2013,50,0.00898203592811682
8847,Oregon,2013,51,0.017615176151681955
8901,Oregon,2013,52,0.04267033723301673
8955,Oregon,2014,1,0.05002748763029122
9009,Oregon,2014,2,0.03479763079951926
9063,Oregon,2014,3,0.033013844515354066
9117,Oregon,2014,4,0.023603914795556697
9171,Oregon,2014,5,0.01442024720419535
9225,Oregon,2014,6,0.012931034482718809
9279,Oregon,2014,7,0.007943782462548293
9333,Oregon,2014,8,0.00880431695538539
9387,Oregon,2014,9,0.004732739420922236
9441,Oregon,2014,10,0.005080440304812079
9495,Oregon,2014,11,0.00446030330061118
9549,Oregon,2014,12,0.007202426080336609
9603,Oregon,2014,13,0.005947323704307786
9657,Oregon,2014,14,0.004978426817109265
9711,Oregon,2014,15,0.005035545023681767
9765,Oregon,2014,16,0.004219409282685586
9819,Oregon,2014,17,0.0040998881848524045
9873,Oregon,2014,18,0.003462603878104354
9927,Oregon,2014,19,0.0070148090412820935
9981,Oregon,2014,20,0.004179331306975002
10035,Oregon,2014,21,0.003705075954043331
10089,Oregon,2014,22,0.0021114864864775697
10143,Oregon,2014,23,0.0017130620984937342
10197,Oregon,2014,24,0.0037135278514391855
10251,Oregon,2014,25,0.0023291925465657674
10305,Oregon,2014,26,0.0009737098344598472
10359,Oregon,2014,27,0.004711425206069359
10413,Oregon,2014,28,0.004716981132030972
10467,Oregon,2014,29,0.0026223776223547
10521,Oregon,2014,30,0.0
10575,Oregon,2014,31,0.0017667844522812122
10629,Oregon,2014,32,0.0018832391713570317
10683,Oregon,2014,33,0.000884955752204558
10737,Oregon,2014,34,0.0
10791,Oregon,2014,35,0.001955034213079618
10845,Oregon,2014,36,0.0
10899,Oregon,2014,37,0.0010638297872227252
10953,Oregon,2014,38,0.009759759759686489
11007,Oregon,2014,39,0.00538116591923425
11061,Oregon,2014,40,0.0022349936142968233
11115,Oregon,2014,41,0.004185351270540552
11169,Oregon,2014,42,0.005722460658071281
11223,Oregon,2014,43,0.007137758743737479
11277,Oregon,2014,44,0.010377566791763352
11331,Oregon,2014,45,0.004489097905078048
11385,Oregon,2014,46,0.005027531721319063
11439,Oregon,2014,47,0.004698318496526463
11493,Oregon,2014,48,0.005986530306794745
11547,Oregon,2014,49,0.012763868433940197
11601,Oregon,2014,50,0.009588268471490163
11655,Oregon,2014,51,0.0079999999999744
11709,Oregon,2014,52,0.012415933781622267
11763,Oregon,2014,53,0.013912310286619257
11817,Oregon,2015,1,0.015280135823392481
11871,Oregon,2015,2,0.02225249772928644
11925,Oregon,2015,3,0.021604171840025815
11979,Oregon,2015,4,0.012471655328762836
12033,Oregon,2015,5,0.010433957789873289
12087,Oregon,2015,6,0.011386279533130128
12141,Oregon,2015,7,0.00856920280444412
12195,Oregon,2015,8,0.0038461538461403984
12249,Oregon,2015,9,0.0058804312316044416
12303,Oregon,2015,10,0.005656981229093194
12357,Oregon,2015,11,0.009913258983860244
12411,Oregon,2015,12,0.005816368923947585
12465,Oregon,2015,13,0.008974801518781585
12519,Oregon,2015,14,0.005532503457795531
12573,Oregon,2015,15,0.005888465535137207
12627,Oregon,2015,16,0.008368200836788254
12681,Oregon,2015,17,0.005578800557854121
12735,Oregon,2015,18,0.002432103769750985
12789,Oregon,2015,19,0.0036429872495280374
12843,Oregon,2015,20,0.0008598452278552887
12897,Oregon,2015,21,0.0016189962223334107
12951,Oregon,2015,22,0.003379805661160204
13005,Oregon,2015,23,0.0026513477684372458
13059,Oregon,2015,24,0.0
13113,Oregon,2015,25,0.002138275124717475
13167,Oregon,2015,26,0.0008561643835543137
13221,Oregon,2015,27,0.0006997900629762086
13275,Oregon,2015,28,0.0021008403361197424
13329,Oregon,2015,29,0.0
13383,Oregon,2015,30,0.0006720430107481718
13437,Oregon,2015,31,0.0
13491,Oregon,2015,32,0.0
13545,Oregon,2015,33,0.0
13599,Oregon,2015,34,0.0
13653,Oregon,2015,35,0.002923976608174921
13707,Oregon,2015,36,0.008760107816652561
13761,Oregon,2015,37,0.006107717934446932
13815,Oregon,2015,38,0.007035175879373416
13869,Oregon,2015,39,0.0028358738036056864
13923,Oregon,2015,40,0.0060961842402210515
13977,Oregon,2015,41,0.008897569444425135
14031,Oregon,2015,42,0.008015267175557223
14085,Oregon,2015,43,0.008169573857345618
14139,Oregon,2015,44,0.006609808102331322
14193,Oregon,2015,45,0.018106457242543398
14247,Oregon,2015,46,0.01330494944116852
14301,Oregon,2015,47,0.017291066282358464
14355,Oregon,2015,48,0.01709401709398057
14409,Oregon,2015,49,0.008314087759796042
14463,Oregon,2015,50,0.010910224438868734
14517,Oregon,2015,51,0.009360374414927923
14571,Oregon,2015,52,0.009323064450712107
14625,Oregon,2016,1,0.012949039264801693
14679,Oregon,2016,2,0.016621983914179406
14733,Oregon,2016,3,0.021338250790249372
14787,Oregon,2016,4,0.021238938053050358
14841,Oregon,2016,5,0.022276301010815656
14895,Oregon,2016,6,0.019072911636844343
14949,Oregon,2016,7,0.02819588721639136
15003,Oregon,2016,8,0.024851844771506686
15057,Oregon,2016,9,0.026625786670926858
15111,Oregon,2016,10,0.0346895074945724
15165,Oregon,2016,11,0.03206034889195648
15219,Oregon,2016,12,0.011567732115642108
15273,Oregon,2016,13,0.023569023568970664
15327,Oregon,2016,14,0.023976293103383686
15381,Oregon,2016,15,0.009405125793535375
15435,Oregon,2016,16,0.009294944457018148
15489,Oregon,2016,17,0.006403940886683735
15543,Oregon,2016,18,0.007264529058098035
15597,Oregon,2016,19,0.005482456140335849
15651,Oregon,2016,20,0.0007633587786230406
15705,Oregon,2016,21,0.0
15759,Oregon,2016,22,0.0
15813,Oregon,2016,23,0.0013339261894115878
15867,Oregon,2016,24,0.002682763246125535
15921,Oregon,2016,25,0.000774593338491289
15975,Oregon,2016,26,0.0
16029,Oregon,2016,27,0.0
16083,Oregon,2016,28,0.001620745542936623
16137,Oregon,2016,29,0.0008045052292775182
16191,Oregon,2016,30,0.0
16245,Oregon,2016,31,0.0
16299,Oregon,2016,32,0.0
16353,Oregon,2016,33,0.0
16407,Oregon,2016,34,0.0
16461,Oregon,2016,35,0.0007936507936444949
16515,Oregon,2016,36,0.0
16569,Oregon,2016,37,0.0027662517288882
16623,Oregon,2016,38,0.0015515903801336247
16677,Oregon,2016,39,0.0017636684303273208
16731,Oregon,2016,40,0.006119510439153853
16785,Oregon,2016,41,0.004180602006681972
16839,Oregon,2016,42,0.0070714039323782835
16893,Oregon,2016,43,0.006316489361691629
16947,Oregon,2016,44,0.010581174984190492
17001,Oregon,2016,45,0.013572386058958491
17055,Oregon,2016,46,0.0077342239409250585
17109,Oregon,2016,47,0.010257579211282751
17163,Oregon,2016,48,0.010160880609635629
17217,Oregon,2016,49,0.010723860589790217
17271,Oregon,2016,50,0.021992238033587772
17325,Oregon,2016,51,0.02322357019056075
17379,Oregon,2016,52,0.057859973579767875
17433,Oregon,2017,1,0.051757014437341986
17487,Oregon,2017,2,0.019154818325396613
17541,Oregon,2017,3,0.026354589015801042
17595,Oregon,2017,4,0.02979251640356483
17649,Oregon,2017,5,0.03015075376879372
17703,Oregon,2017,6,0.03295287187033698
17757,Oregon,2017,7,0.029165955995174544
17811,Oregon,2017,8,0.02532299741597705
17865,Oregon,2017,9,0.026127819548823067
17919,Oregon,2017,10,0.015909463670631608
17973,Oregon,2017,11,0.022698838248395536
18027,Oregon,2017,12,0.015585509688256982
18081,Oregon,2017,13,0.00894415357764192
18135,Oregon,2017,14,0.010839532412304273
18189,Oregon,2017,15,0.007666601140146124
18243,Oregon,2017,16,0.008746876115657361
18297,Oregon,2017,17,0.004518072289146906
18351,Oregon,2017,18,0.010425020048094577
18405,Oregon,2017,19,0.007547169811302955
18459,Oregon,2017,20,0.007039155301348353
18513,Oregon,2017,21,0.0032138442521552194
18567,Oregon,2017,22,0.0038525041276723927
18621,Oregon,2017,23,0.00480538202785967
18675,Oregon,2017,24,0.003168735146545633
18729,Oregon,2017,25,0.004676018704059199
18783,Oregon,2017,26,0.004968944099363451
18837,Oregon,2017,27,0.000788332676386329
18891,Oregon,2017,28,0.0012319063751116972
18945,Oregon,2017,29,0.0015748031496013392
18999,Oregon,2017,30,0.0010228435049402563
19053,Oregon,2017,31,0.003800675675659626
19107,Oregon,2017,32,0.004116920543416563
19161,Oregon,2017,33,0.001086169442429087
19215,Oregon,2017,34,0.002590673575118348
19269,Oregon,2017,35,0.004821213338670867
19323,Oregon,2017,36,0.0005707762557045047
19377,Oregon,2017,37,0.007697690692765229
19431,Oregon,2017,38,0.0053416425550738
19485,Oregon,2017,39,0.003506878877789299
19539,Oregon,2017,40,0.008427131828626193
19593,Oregon,2017,41,0.009329533523321035
19647,Oregon,2017,42,0.011012702482224971
19701,Oregon,2017,43,0.01087506322710873
19755,Oregon,2017,44,0.013180815236321804
19809,Oregon,2017,45,0.014943816995713729
19863,Oregon,2017,46,0.013563178158903991
19917,Oregon,2017,47,0.016392956660930696
19971,Oregon,2017,48,0.015578984568260226
20025,Oregon,2017,49,0.018564243255595622
20079,Oregon,2017,50,0.024893604617260864
20133,Oregon,2017,51,0.038023952095798036
20187,Oregon,2017,52,0.04889772025454502
20241,Oregon,2018,1,0.04788782755272823
20295,Oregon,2018,2,0.04704692654033009
20349,Oregon,2018,3,0.049878058374623065
20403,Oregon,2018,4,0.04663628359830995
20457,Oregon,2018,5,0.0462110110948173
20511,Oregon,2018,6,0.036216007217415594
20565,Oregon,2018,7,0.031540901762953995
20619,Oregon,2018,8,0.03133805823583772
20673,Oregon,2018,9,0.0267081240532497
20727,Oregon,2018,10,0.021343243960705777
20781,Oregon,2018,11,0.024496348852860197
20835,Oregon,2018,12,0.023698345434418285
20889,Oregon,2018,13,0.021131263806527984
20943,Oregon,2018,14,0.016976246043666043
20997,Oregon,2018,15,0.013558163381561595
21051,Oregon,2018,16,0.011902366098377972
21105,Oregon,2018,17,0.010141647808227827
21159,Oregon,2018,18,0.009898656610885606
21213,Oregon,2018,19,0.008767972934872071
21267,Oregon,2018,20,0.007613151510079029
21321,Oregon,2018,21,0.0071750140686530186
21375,Oregon,2018,22,0.007827351000780547
21429,Oregon,2018,23,0.008150702499356451
21483,Oregon,2018,24,0.007485998930569475
21537,Oregon,2018,25,0.006975527524266996
21591,Oregon,2018,26,0.005827300017656771
21645,Oregon,2018,27,0.0059985675062653706
21699,Oregon,2018,28,0.004698354134838528
21753,Oregon,2018,29,0.004210647747590642
21807,Oregon,2018,30,0.0034910783553131555
21861,Oregon,2018,31,0.0029863226422973824
21915,Oregon,2018,32,0.0038561972429696197
21969,Oregon,2018,33,0.004122807017542655
22023,Oregon,2018,34,0.004001444130211204
22077,Oregon,2018,35,0.004839539033905557
22131,Oregon,2018,36,0.0060143626570897625
22185,Oregon,2018,37,0.004934358084869484
22239,Oregon,2018,38,0.00610102580972991
22293,Oregon,2018,39,0.007055614846434527
